dataAvgSalary62k,Location,Headquarters,Size,Type_of_ownership,Industry,Sector,Revenue,Rating_range,Found_year_range
higher_than_avg,"San_Francisco,_CA","San_Rafael,_CA",5001_to_10000_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$2_to_$5_billion_(USD),Rate[4.0_4.4],Founded_1980_1984
higher_than_avg,"San_Francisco,_CA","San_Rafael,_CA",5001_to_10000_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$2_to_$5_billion_(USD),Rate[4.0_4.4],Founded_1980_1984
lower_than_avg,"Los_Angeles,_CA","Redwood_City,_CA",5001_to_10000_employees,Company___Public,Video_Games,Media,$2_to_$5_billion_(USD),Rate[3.5_3.9],Founded_1980_1984
higher_than_avg,"Long_Beach,_CA","Radnor,_PA",10000+_employees,Company___Public,Chemical_Manufacturing,Manufacturing,$5_to_$10_billion_(USD),Rate[3.5_3.9],Founded_1980_1984
higher_than_avg,"West_Orange,_NJ","West_Orange,_NJ",10000+_employees,Nonprofit_Organization,Health_Care_Services_&_Hospitals,Health_Care,$1_to_$2_billion_(USD),Rate[3.5_3.9],Founded_1980_1984
lower_than_avg,"Jersey_City,_NJ","Jersey_City,_NJ",201_to_500_employees,Company___Private,Other_Retail_Stores,Retail,Unknown_/_Non_Applicable,Rate[3.5_3.9],Founded_1980_1984
higher_than_avg,"Woodbridge,_NJ","Boston,_MA",1001_to_5000_employees,Company___Private,Insurance_Carriers,Insurance,$10_to_$25_million_(USD),Rate[3.0_3.4],Founded_1980_1984
higher_than_avg,"Itasca,_IL","Itasca,_IL",51_to_200_employees,Company___Private,Advertising_&_Marketing,Business_Services,$25_to_$50_million_(USD),Rate[2.5_2.9,Founded_1980_1984
higher_than_avg,"Mooresville,_NC","Coral_Gables,_FL",1_to_50_employees,Company___Private,Venture_Capital_&_Private_Equity,Finance,Unknown_/_Non_Applicable,Rate[4.5_5.0],Founded_1980_1984
lower_than_avg,"New_York,_NY","New_York,_NY",1_to_50_employees,Company___Private,Computer_Hardware_&_Software,Information_Technology,$5_to_$10_million_(USD),Rate[4.0_4.4],Founded_1980_1984
higher_than_avg,"Denver,_CO","New_York,_NY",1_to_50_employees,Company___Private,Computer_Hardware_&_Software,Information_Technology,$5_to_$10_million_(USD),Rate[4.0_4.4],Founded_1980_1984
lower_than_avg,"Oakland,_CA","Sacramento,_CA",10000+_employees,Nonprofit_Organization,Health_Care_Services_&_Hospitals,Health_Care,$5_to_$10_billion_(USD),Rate[3.5_3.9],Founded_1980_1984
higher_than_avg,"New_York,_NY","New_York,_NY",10000+_employees,Company___Private,Computer_Hardware_&_Software,Information_Technology,Unknown_/_Non_Applicable,Rate[3.5_3.9],Founded_1980_1984
lower_than_avg,"New_York,_NY","New_York,_NY",10000+_employees,Company___Private,Computer_Hardware_&_Software,Information_Technology,Unknown_/_Non_Applicable,Rate[3.5_3.9],Founded_1980_1984
higher_than_avg,"San_Francisco,_CA","Tarrytown,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1980_1984
higher_than_avg,"Jersey_City,_NJ","Tarrytown,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1980_1984
lower_than_avg,"Jacksonville,_FL","Tarrytown,_NY",51_to_200_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1980_1984
higher_than_avg,"Houston,_TX","New_York,_061",1_to_50_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,Unknown_/_Non_Applicable,Rate[4.5_5.0],Founded_1980_1984
lower_than_avg,"Houston,_TX","Houston,_TX",501_to_1000_employees,Company___Private,Sporting_Goods_Stores,Retail,Less_than_$1_million_(USD),Rate[3.5_3.9],Founded_1980_1984
lower_than_avg,"Walnut_Creek,_CA","Walnut_Creek,_CA",1001_to_5000_employees,Company___Public,Consumer_Products_Manufacturing,Manufacturing,$2_to_$5_billion_(USD),Rate[3.5_3.9],Founded_1980_1984
higher_than_avg,"Phoenix,_AZ","Troy,_MI",10000+_employees,Subsidiary_or_Business_Segment,IT_Services,Information_Technology,$1_to_$2_billion_(USD),Rate[3.5_3.9],Founded_1980_1984
higher_than_avg,"Charlotte,_NC","Bridgewater,_NJ",201_to_500_employees,Company___Private,IT_Services,Information_Technology,$50_to_$100_million_(USD),Rate[3.0_3.4],Founded_1980_1984
lower_than_avg,"Austin,_TX","New_York,_NY",5001_to_10000_employees,Company___Public,Advertising_&_Marketing,Business_Services,$1_to_$2_billion_(USD),Rate[3.0_3.4],Founded_1980_1984
higher_than_avg,"Long_Beach,_CA","Long_Beach,_CA",10000+_employees,Company___Public,Insurance_Carriers,Insurance,$10+_billion_(USD),Rate[3.0_3.4],Founded_1980_1984
lower_than_avg,"Long_Beach,_CA","Long_Beach,_CA",10000+_employees,Company___Public,Insurance_Carriers,Insurance,$10+_billion_(USD),Rate[3.0_3.4],Founded_1980_1984
lower_than_avg,"Long_Beach,_CA","Long_Beach,_CA",10000+_employees,Company___Public,Insurance_Carriers,Insurance,$10+_billion_(USD),Rate[3.0_3.4],Founded_1980_1984
lower_than_avg,"Long_Beach,_CA","Long_Beach,_CA",10000+_employees,Company___Public,Insurance_Carriers,Insurance,$10+_billion_(USD),Rate[3.0_3.4],Founded_1980_1984
higher_than_avg,"Long_Beach,_CA","Long_Beach,_CA",10000+_employees,Company___Public,Insurance_Carriers,Insurance,$10+_billion_(USD),Rate[3.0_3.4],Founded_1980_1984
higher_than_avg,"Long_Beach,_CA","Long_Beach,_CA",10000+_employees,Company___Public,Insurance_Carriers,Insurance,$10+_billion_(USD),Rate[3.0_3.4],Founded_1980_1984
higher_than_avg,"Houston,_TX","Houston,_TX",501_to_1000_employees,Government,Municipal_Governments,Government,$50_to_$100_million_(USD),Rate[2.0_2.4],Founded_1980_1984
higher_than_avg,"Azusa,_CA","Anaheim,_CA",51_to_200_employees,Company___Private,Consulting,Business_Services,$10_to_$25_million_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"El_Segundo,_CA","Santa_Monica,_CA",10000+_employees,Company___Public,Video_Games,Media,$5_to_$10_billion_(USD),Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Chicago,_IL","Chicago,_IL",51_to_200_employees,Nonprofit_Organization,Social_Assistance,Non_Profit,$2_to_$5_billion_(USD),Rate[3.0_3.4],Founded_1970_1979
lower_than_avg,"Carmel,_IN","Carmel,_IN",1001_to_5000_employees,Company___Public,Insurance_Carriers,Insurance,$2_to_$5_billion_(USD),Rate[2.5_2.9,Founded_1970_1979
lower_than_avg,"Berkeley_Heights,_NJ","London,_United_Kingdom",5001_to_10000_employees,Company___Public,Biotech_&_Pharmaceuticals,Biotech_&_Pharmaceuticals,$2_to_$5_billion_(USD),Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Union_City,_CA","Union_City,_CA",201_to_500_employees,Company___Private,Industrial_Manufacturing,Manufacturing,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Union_City,_CA","Union_City,_CA",201_to_500_employees,Company___Private,Industrial_Manufacturing,Manufacturing,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1970_1979
lower_than_avg,"El_Segundo,_CA","Melbourne,_Australia",10000+_employees,Company___Public,Financial_Transaction_Processing,Finance,$2_to_$5_billion_(USD),Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Dallas,_TX","Dallas,_TX",5001_to_10000_employees,Subsidiary_or_Business_Segment,Health_Care_Products_Manufacturing,Manufacturing,$1_to_$2_billion_(USD),Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"New_York,_NY","London,_United_Kingdom",1001_to_5000_employees,Subsidiary_or_Business_Segment,Advertising_&_Marketing,Business_Services,$2_to_$5_billion_(USD),Rate[2.5_2.9,Founded_1970_1979
higher_than_avg,"Cupertino,_CA","Irving,_TX",5001_to_10000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"New_York,_NY","New_York,_NY",51_to_200_employees,Nonprofit_Organization,Social_Assistance,Non_Profit,$10_to_$25_million_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"New_York,_NY","Redwood_City,_CA",10000+_employees,Company___Public,Enterprise_Software_&_Network_Solutions,Information_Technology,$10+_billion_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"New_York,_NY","Redwood_City,_CA",10000+_employees,Company___Public,Enterprise_Software_&_Network_Solutions,Information_Technology,$10+_billion_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"Long_Beach,_CA","Long_Beach,_CA",501_to_1000_employees,Nonprofit_Organization,Insurance_Carriers,Insurance,$2_to_$5_billion_(USD),Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Long_Beach,_CA","Long_Beach,_CA",501_to_1000_employees,Nonprofit_Organization,Insurance_Carriers,Insurance,$2_to_$5_billion_(USD),Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"New_York,_NY","New_York,_NY",501_to_1000_employees,Nonprofit_Organization,Health_Care_Services_&_Hospitals,Health_Care,$100_to_$500_million_(USD),Rate[2.0_2.4],Founded_1970_1979
lower_than_avg,"Allen,_TX","Ottawa,_Canada",5001_to_10000_employees,Subsidiary_or_Business_Segment,Computer_Hardware_&_Software,Information_Technology,$500_million_to_$1_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Santa_Clara,_CA","Cupertino,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Santa_Clara,_CA","Cupertino,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Santa_Clara,_CA","Cupertino,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Santa_Clara,_CA","Cupertino,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Santa_Clara,_CA","Cupertino,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Santa_Clara,_CA","Cupertino,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Santa_Clara,_CA","Cupertino,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Santa_Clara,_CA","Cupertino,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Santa_Clara,_CA","Cupertino,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
lower_than_avg,"Culver_City,_CA","Cupertino,_CA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Issaquah,_WA","Issaquah,_WA",10000+_employees,Company___Public,General_Merchandise_&_Superstores,Retail,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
lower_than_avg,"Issaquah,_WA","Issaquah,_WA",10000+_employees,Company___Public,General_Merchandise_&_Superstores,Retail,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
lower_than_avg,"Issaquah,_WA","Issaquah,_WA",10000+_employees,Company___Public,General_Merchandise_&_Superstores,Retail,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Maywood,_IL","Livonia,_MI",10000+_employees,Nonprofit_Organization,Health_Care_Services_&_Hospitals,Health_Care,$10_to_$25_million_(USD),Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Redmond,_WA","Redmond,_WA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Redmond,_WA","Redmond,_WA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Redmond,_WA","Redmond,_WA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
lower_than_avg,"Redmond,_WA","Redmond,_WA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
lower_than_avg,"Redmond,_WA","Redmond,_WA",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Seattle,_WA","Seattle,_WA",1001_to_5000_employees,Nonprofit_Organization,Social_Assistance,Non_Profit,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"Seattle,_WA","Seattle,_WA",1001_to_5000_employees,Nonprofit_Organization,Social_Assistance,Non_Profit,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"Phoenix,_AZ","Phoenix,_AZ",501_to_1000_employees,Company___Private,Construction,"Construction,_Repair_&_Maintenance",$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"Charlotte,_NC","Fairfax,_VA",1001_to_5000_employees,Subsidiary_or_Business_Segment,IT_Services,Information_Technology,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"Malvern,_PA","Malvern,_PA",10000+_employees,Company___Private,Investment_Banking_&_Asset_Management,Finance,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Charlotte,_NC","Malvern,_PA",10000+_employees,Company___Private,Investment_Banking_&_Asset_Management,Finance,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Scottsdale,_AZ","Malvern,_PA",10000+_employees,Company___Private,Investment_Banking_&_Asset_Management,Finance,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1970_1979
lower_than_avg,"Malvern,_PA","Malvern,_PA",10000+_employees,Company___Private,Investment_Banking_&_Asset_Management,Finance,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1970_1979
lower_than_avg,"Malvern,_PA","Malvern,_PA",10000+_employees,Company___Private,Investment_Banking_&_Asset_Management,Finance,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Philadelphia,_PA","Philadelphia,_PA",1001_to_5000_employees,Nonprofit_Organization,Health_Care_Services_&_Hospitals,Health_Care,$100_to_$500_million_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"San_Antonio,_TX","San_Antonio,_TX",501_to_1000_employees,Subsidiary_or_Business_Segment,Staffing_&_Outsourcing,Business_Services,Unknown_/_Non_Applicable,Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"El_Segundo,_CA","Goleta,_CA",501_to_1000_employees,Company___Private,Aerospace_&_Defense,Aerospace_&_Defense,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"Phoenix,_AZ","San_Francisco,_CA",10000+_employees,Company___Public,Investment_Banking_&_Asset_Management,Finance,$5_to_$10_billion_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"Lone_Tree,_CO","San_Francisco,_CA",10000+_employees,Company___Public,Investment_Banking_&_Asset_Management,Finance,$5_to_$10_billion_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"Cerritos,_CA","Easton,_MD",501_to_1000_employees,Nonprofit_Organization,Consulting,Business_Services,$50_to_$100_million_(USD),Rate[3.0_3.4],Founded_1970_1979
lower_than_avg,"Dallas,_TX","Easton,_MD",501_to_1000_employees,Nonprofit_Organization,Consulting,Business_Services,$50_to_$100_million_(USD),Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Indian_Trail,_NC","Indian_Trail,_NC",51_to_200_employees,Company___Public,General_Repair_&_Maintenance,"Construction,_Repair_&_Maintenance",$10_to_$25_million_(USD),_1,Founded_1970_1979
higher_than_avg,"Palo_Alto,_CA","Walldorf,_Germany",10000+_employees,Company___Public,Computer_Hardware_&_Software,Information_Technology,$10+_billion_(USD),Rate[4.5_5.0],Founded_1970_1979
higher_than_avg,"Houston,_TX","Houston,_TX",5001_to_10000_employees,College_/_University,Colleges_&_Universities,Education,$1_to_$2_billion_(USD),Rate[4.0_4.4],Founded_1970_1979
higher_than_avg,"Greenwood_Village,_Arapahoe,_CO","West_Des_Moines,_IA",501_to_1000_employees,Company___Private,Health_Care_Services_&_Hospitals,Health_Care,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"Grapevine,_TX","Grapevine,_TX",1001_to_5000_employees,Subsidiary_or_Business_Segment,Industrial_Manufacturing,Manufacturing,$2_to_$5_billion_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"Pasadena,_CA","Pasadena,_CA",501_to_1000_employees,Subsidiary_or_Business_Segment,Investment_Banking_&_Asset_Management,Finance,Unknown_/_Non_Applicable,Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"New_York,_NY","New_York,_NY",201_to_500_employees,Nonprofit_Organization,Social_Assistance,Non_Profit,Unknown_/_Non_Applicable,Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Broadview,_IL","Mount_Prospect,_IL",1001_to_5000_employees,Subsidiary_or_Business_Segment,Consumer_Products_Manufacturing,Manufacturing,$500_million_to_$1_billion_(USD),Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Northridge,_CA","Tarzana,_CA",501_to_1000_employees,Company___Private,Biotech_&_Pharmaceuticals,Biotech_&_Pharmaceuticals,$25_to_$50_million_(USD),Rate[3.0_3.4],Founded_1970_1979
higher_than_avg,"Centennial,_CO","Wayne,_PA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"Wayne,_PA","Wayne,_PA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"Boothwyn,_PA","Wayne,_PA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"Phoenix,_AZ","Wayne,_PA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"Wilmington,_DE","Wayne,_PA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
higher_than_avg,"Tempe,_AZ","Wayne,_PA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"Round_Rock,_TX","Wayne,_PA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"Camden,_NJ","Wayne,_PA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"Richardson,_TX","Wayne,_PA",1001_to_5000_employees,Company___Private,Staffing_&_Outsourcing,Business_Services,$100_to_$500_million_(USD),Rate[3.5_3.9],Founded_1970_1979
lower_than_avg,"Houston,_TX","Sugar_Land,_TX",10000+_employees,Company___Private,Consulting,Business_Services,$100_to_$500_million_(USD),Rate[3.0_3.4],Founded_1970_1979
lower_than_avg,"Westerville,_OH","Bonn,_Germany",10000+_employees,Company___Private,Logistics_&_Supply_Chain,Transportation_&_Logistics,Unknown_/_Non_Applicable,Rate[3.5_3.9],Founded_1960_1969
higher_than_avg,"New_York,_NY","Hauppauge,_NY",201_to_500_employees,Company___Public,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1960_1969
higher_than_avg,"Weehawken,_NJ","Hauppauge,_NY",201_to_500_employees,Company___Public,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1960_1969
lower_than_avg,"Jersey_City,_NJ","Hauppauge,_NY",201_to_500_employees,Company___Public,Staffing_&_Outsourcing,Business_Services,$50_to_$100_million_(USD),Rate[3.5_3.9],Founded_1960_1969
lower_than_avg,"New_York,_NY","Sydney,_Australia",10000+_employees,Company___Public,Investment_Banking_&_Asset_Management,Finance,$5_to_$10_billion_(USD),Rate[3.0_3.4],Founded_1960_1969
